10011000111000010001
10111110101000101101
10001101011101111010
11001001010011111101
00001010100001110101
11100001001111010111
00011000000011111010
10011010100111110110
10001110001010010010
01011010100010000101
01000100110001011001
10100000110100001101
11001001110101010111
10101000000011110100
01000111010110011111
01101100010001001010
00101101010101111110
11010111110000010111
01110000010001001110
01010111001111111000
01111001110110100101
11001001001001101000
00001001111010001100
10110101100000010001
01111111110111000000
00111000011000100110
00011001010111101111
00111110001101101101
01000111110000100100
01101001001110101111
11110011000100000100
10011111110000101110
11110010011010101011
00110000110011100001
11100101100101000000
00101101100100000011
10100010001101000011
01111000100111100111
11011001001101011101
01100110001001111111
